,Game_ID,Home_or_Away,Result,Panthers_Goals,Opponent_Goals,Panthers_PIM,Panthers_Shots,Panthers_Power_Play_%,Panthers_Power_Play_Goals,Panthers_Power_Play_Opportunities,Panthers_FOW%,Panthers_Blocked_Shots,Panthers_Takeaways,Panthers_Giveaways,Panthers_Hits,Opponent_PIM,Opponent_Shots,Opponent_Power_Play_%,Opponent_Power_Play_Goals,Opponent_Power_Play_Opportunities,Opponent_FOW%,Opponent_Blocked_Shots,Opponent_Takeaways,Opponent_Giveaways,Opponent_Hits
480,2019020408,Home,Win,3,0,8,28,0.0,0.0,4.0,50.0,19,9,9,20,8,27,0.0,0.0,4.0,50.0,18,12,9,24
481,2019020426,Home,Loss,2,4,2,46,33.3,1.0,3.0,58.2,10,8,13,12,6,26,0.0,0.0,1.0,41.8,8,7,10,30
482,2019020457,Home,Win,4,1,11,27,25.0,1.0,4.0,59.6,18,10,15,13,13,34,0.0,0.0,3.0,40.4,17,2,6,19
483,2019020464,Home,Win,5,1,11,33,50.0,2.0,4.0,47.7,17,9,5,16,23,31,33.3,1.0,3.0,52.3,14,3,5,21
484,2019020473,Home,Loss,1,2,4,28,0.0,0.0,3.0,50.0,17,17,23,19,6,48,0.0,0.0,2.0,50.0,24,4,13,24
485,2019020489,Home,Loss,1,3,13,33,0.0,0.0,3.0,50.8,10,11,13,16,21,30,50.0,2.0,4.0,49.2,20,8,10,18
486,2019020508,Home,Loss,2,4,6,33,0.0,0.0,3.0,42.6,14,11,15,21,6,42,33.3,1.0,3.0,57.4,21,6,10,21
487,2019020519,Home,Win,6,1,8,31,20.0,1.0,5.0,50.0,13,14,22,22,16,30,0.0,0.0,1.0,50.0,11,8,13,32
488,2019020548,Home,Win,7,4,6,33,25.0,1.0,4.0,50.0,15,12,19,14,8,31,33.3,1.0,3.0,50.0,10,13,14,24
489,2019020559,Away,Win,4,2,10,22,66.7,2.0,3.0,49.2,23,8,8,15,10,44,33.3,1.0,3.0,50.8,5,5,10,11
490,2019020572,Away,Loss,1,6,8,30,25.0,1.0,4.0,55.9,15,6,11,25,8,34,75.0,3.0,4.0,44.1,9,4,12,18
491,2019020595,Home,Win,5,4,6,30,66.7,2.0,3.0,38.1,19,14,22,30,8,39,0.0,0.0,2.0,61.9,13,15,14,24
492,2019020608,Home,Win,6,5,8,34,0.0,0.0,5.0,48.6,19,10,15,13,10,43,50.0,2.0,4.0,51.4,18,7,7,24
493,2019020619,Away,Loss,1,4,8,37,0.0,0.0,2.0,57.7,10,5,7,15,6,28,33.3,1.0,3.0,42.3,24,3,14,11
494,2019020632,Away,Win,6,3,6,31,66.7,2.0,3.0,52.5,23,7,12,21,6,31,0.0,0.0,3.0,47.5,16,2,15,35
495,2019020645,Away,Loss,2,3,8,34,0.0,0.0,3.0,48.1,11,4,6,8,8,18,33.3,1.0,3.0,51.9,16,0,8,11
496,2019020654,Away,Win,4,1,18,35,0.0,0.0,1.0,57.4,12,6,3,21,14,32,0.0,0.0,3.0,42.6,20,7,10,26
497,2019020664,Home,Loss,2,5,6,39,0.0,0.0,2.0,56.3,8,10,10,24,6,37,100.0,2.0,2.0,43.7,15,7,7,25
498,2019020681,Home,Win,5,2,6,49,25.0,1.0,4.0,55.9,10,11,18,20,18,32,0.0,0.0,3.0,44.1,18,4,10,24
499,2019020707,Home,Win,8,4,6,29,50.0,1.0,2.0,46.5,18,12,18,18,4,47,0.0,0.0,3.0,53.5,4,6,9,6
500,2019020729,Home,Win,4,3,8,26,66.7,2.0,3.0,50.0,15,11,13,22,6,30,50.0,2.0,4.0,50.0,14,8,9,17
501,2019020749,Away,Win,4,1,19,38,16.7,1.0,6.0,41.3,15,1,7,15,27,28,0.0,0.0,7.0,58.7,14,5,7,16
502,2019020760,Away,Win,5,4,8,25,50.0,1.0,2.0,47.5,15,4,6,15,4,33,50.0,2.0,4.0,52.5,7,7,4,10
503,2019020765,Away,Win,4,3,8,26,33.3,1.0,3.0,50.8,17,7,8,23,6,35,25.0,1.0,4.0,49.2,19,8,11,19
504,2019020794,Away,Loss,0,4,4,29,0.0,0.0,6.0,35.1,25,7,14,14,12,35,50.0,1.0,2.0,64.9,11,9,6,22
505,2019020809,Away,Win,5,3,6,21,50.0,1.0,2.0,44.2,11,13,4,30,4,34,33.3,1.0,3.0,55.8,10,8,16,10
506,2019020818,Away,OT Loss,0,1,2,32,0.0,0.0,2.0,55.0,14,2,2,15,4,45,0.0,0.0,1.0,45.0,14,5,6,12
507,2019020830,Home,Loss,2,7,12,25,33.3,1.0,3.0,53.4,10,10,20,16,8,39,20.0,1.0,5.0,46.6,10,5,12,22
508,2019020847,Home,Loss,2,3,2,35,0.0,0.0,3.0,61.2,9,7,14,32,6,22,100.0,1.0,1.0,38.8,12,5,5,25
509,2019020861,Away,Loss,1,4,10,31,0.0,0.0,5.0,44.8,12,5,10,22,10,34,0.0,0.0,5.0,55.2,12,9,8,32
510,2019020868,Away,Win,5,3,4,33,0.0,0.0,2.0,61.0,11,11,3,12,4,28,50.0,1.0,2.0,39.0,18,8,16,12
511,2019020883,Home,Loss,2,6,8,28,0.0,0.0,1.0,39.3,8,13,9,22,4,28,33.3,1.0,3.0,60.7,12,7,5,15
512,2019020898,Home,Loss,1,4,12,34,0.0,0.0,3.0,58.2,6,9,16,20,16,29,0.0,0.0,1.0,41.8,17,8,9,8
513,2019020917,Away,Win,5,3,8,28,0.0,0.0,4.0,35.0,20,9,4,11,8,32,25.0,1.0,4.0,65.0,13,10,9,13
514,2019020931,Away,Win,4,1,4,32,0.0,0.0,1.0,50.0,9,6,9,16,4,36,0.0,0.0,1.0,50.0,17,4,14,23
515,2019020940,Away,Loss,4,5,12,29,50.0,2.0,4.0,34.9,13,2,7,23,10,40,20.0,1.0,5.0,65.1,4,2,21,17
516,2019020957,Away,Loss,3,5,6,35,33.3,1.0,3.0,52.1,18,7,3,15,8,39,0.0,0.0,2.0,47.9,15,11,4,23
517,2019020979,Away,Win,2,1,0,26,50.0,1.0,2.0,56.7,12,3,3,25,4,38,0.0,0.0,0.0,43.3,16,8,9,21
518,2019020987,Home,Loss,3,5,7,27,0.0,0.0,1.0,54.8,13,9,16,19,7,29,0.0,0.0,1.0,45.2,16,5,17,16
519,2019021002,Home,OT Loss,2,3,6,40,0.0,0.0,3.0,52.5,14,13,15,11,6,29,0.0,0.0,3.0,47.5,9,5,12,12
520,2019021012,Home,Loss,0,3,2,38,0.0,0.0,3.0,51.0,16,17,23,21,6,28,100.0,1.0,1.0,49.0,10,7,13,14
521,2019021035,Home,OT Loss,1,2,15,33,0.0,0.0,4.0,47.6,14,13,15,24,13,28,25.0,1.0,4.0,52.4,14,10,14,22
522,2019021054,Home,Win,4,1,6,32,0.0,0.0,3.0,59.3,15,13,16,20,6,34,0.0,0.0,3.0,40.7,13,10,9,26
523,2019021075,Away,Win,2,1,4,34,100.0,1.0,1.0,47.7,23,13,6,11,2,27,0.0,0.0,2.0,52.3,15,8,10,6
524,2019011004,Home,Loss,0,5,15,26,0.0,0.0,4.0,53.4,13,4,8,20,17,34,33.3,1.0,3.0,46.6,6,5,9,28
525,2019030041,Away,Loss,1,2,8,28,0.0,0.0,1.0,46.2,15,4,9,32,4,28,33.3,1.0,3.0,53.8,12,5,5,30
526,2019030042,Away,Loss,2,4,26,28,33.3,1.0,3.0,60.9,13,4,20,43,8,34,28.6,2.0,7.0,39.1,16,7,8,30
527,2019030043,Home,Win,3,2,6,22,40.0,2.0,5.0,54.2,14,7,11,31,10,22,0.0,0.0,3.0,45.8,13,7,10,28
528,2019030044,Home,Loss,1,5,6,25,20.0,1.0,5.0,55.1,12,7,11,28,10,38,33.3,1.0,3.0,44.9,31,8,15,40
529,2020020034,Home,Win,5,2,6,36,25.0,1.0,4.0,53.3,14,14,25,30,8,30,33.3,1.0,3.0,46.7,8,6,14,24
530,2020020049,Home,Win,5,4,4,30,50.0,2.0,4.0,45.5,13,9,15,25,8,36,100.0,2.0,2.0,54.5,16,8,14,28
531,2020020098,Away,Win,4,3,12,31,0.0,0.0,3.0,50.0,10,3,6,17,6,22,0.0,0.0,6.0,50.0,12,2,8,23
532,2020020114,Away,OT Loss,2,3,10,35,0.0,0.0,1.0,54.4,10,10,6,18,6,31,33.3,1.0,3.0,45.6,13,7,9,27
533,2020020130,Away,Win,3,2,8,26,66.7,2.0,3.0,47.5,8,4,9,19,6,27,0.0,0.0,4.0,52.5,12,7,10,14
534,2020020139,Away,Win,3,2,8,30,50.0,2.0,4.0,51.8,9,3,5,16,10,34,0.0,0.0,3.0,48.2,9,1,2,11
535,2020020165,Home,OT Loss,5,6,8,36,50.0,2.0,4.0,39.3,14,8,7,21,8,41,50.0,2.0,4.0,60.7,10,8,9,20
536,2020020176,Home,Win,2,1,4,36,0.0,0.0,2.0,59.7,16,3,11,40,6,25,0.0,0.0,1.0,40.3,17,7,4,25
537,2020020189,Home,Loss,1,4,9,37,0.0,0.0,1.0,50.9,6,12,7,25,11,39,0.0,0.0,0.0,49.1,12,8,2,24
538,2020020203,Home,Win,2,1,6,22,100.0,1.0,1.0,45.2,10,15,6,35,2,32,0.0,0.0,3.0,54.8,8,6,1,28
539,2020020217,Home,Win,5,2,13,29,33.3,1.0,3.0,60.0,11,6,5,44,13,21,66.7,2.0,3.0,40.0,11,2,9,39
540,2020020232,Home,Loss,1,6,17,34,0.0,0.0,4.0,48.2,8,9,9,36,19,28,33.3,1.0,3.0,51.8,12,4,5,25
541,2020020256,Away,Win,6,4,18,21,0.0,0.0,3.0,45.3,9,0,0,15,16,31,0.0,0.0,4.0,54.7,7,2,1,26
542,2020020062,Away,Win,4,3,6,37,25.0,1.0,4.0,40.3,11,11,11,15,8,35,33.3,1.0,3.0,59.7,10,8,15,18
543,2020020275,Away,Win,7,2,8,39,50.0,1.0,2.0,43.1,5,6,1,21,4,32,0.0,0.0,4.0,56.9,9,1,10,12
544,2020020292,Away,Loss,1,2,4,39,33.3,1.0,3.0,45.5,9,0,4,9,6,27,0.0,0.0,2.0,54.5,17,1,3,13
545,2020020009,Home,Win,3,1,7,52,0.0,0.0,3.0,56.1,6,18,6,24,11,25,0.0,0.0,1.0,43.9,17,1,4,32
546,2020020303,Home,Loss,0,3,10,43,0.0,0.0,3.0,49.3,8,9,3,42,8,26,0.0,0.0,4.0,50.7,15,6,3,38
547,2020020315,Home,Win,3,2,4,35,0.0,0.0,1.0,44.3,11,5,8,30,2,39,50.0,1.0,2.0,55.7,7,5,10,33
548,2020020330,Home,OT Loss,3,4,6,31,25.0,1.0,4.0,47.2,7,11,9,24,8,33,66.7,2.0,3.0,52.8,7,10,5,19
549,2020020348,Home,OT Loss,2,3,8,46,0.0,0.0,3.0,49.1,10,14,13,33,8,31,33.3,1.0,3.0,50.9,10,0,3,20
550,2020020368,Away,Win,5,4,4,38,50.0,2.0,4.0,35.8,14,3,11,9,8,35,0.0,0.0,2.0,64.2,12,5,12,10
551,2020020381,Away,Win,6,2,9,32,25.0,1.0,4.0,46.9,16,6,5,14,13,30,50.0,1.0,2.0,53.1,11,5,6,13
552,2020020076,Away,Loss,2,4,12,23,0.0,0.0,5.0,49.3,14,4,7,21,12,26,20.0,1.0,5.0,50.7,12,7,16,26
553,2020020406,Away,Win,4,2,6,33,50.0,2.0,4.0,59.6,11,10,6,26,8,40,0.0,0.0,3.0,40.4,16,12,10,20
554,2020020420,Away,Win,5,4,6,32,33.3,1.0,3.0,66.0,12,4,10,14,6,32,33.3,1.0,3.0,34.0,13,4,21,16
555,2020020435,Home,Win,4,2,8,35,0.0,0.0,2.0,66.7,5,7,4,17,4,32,0.0,0.0,4.0,33.3,9,3,3,15
556,2020020449,Home,Win,6,3,10,36,66.7,2.0,3.0,61.5,10,6,8,16,8,29,0.0,0.0,4.0,38.5,9,2,8,20
557,2020020472,Home,Loss,1,2,6,41,0.0,0.0,3.0,50.0,12,8,7,18,6,27,0.0,0.0,3.0,50.0,12,4,5,25
558,2020020487,Home,Win,2,0,8,49,0.0,0.0,5.0,48.1,10,5,6,23,12,21,0.0,0.0,3.0,51.9,21,4,6,20
559,2020020828,Away,Loss,3,5,14,32,40.0,2.0,5.0,39.7,13,0,1,20,14,24,20.0,1.0,5.0,60.3,10,5,0,22
560,2020020505,Away,Loss,2,3,6,35,50.0,1.0,2.0,50.0,16,12,13,42,4,32,33.3,1.0,3.0,50.0,19,11,15,24
561,2020020519,Away,Loss,0,3,21,41,0.0,0.0,6.0,50.9,9,7,9,36,17,21,33.3,1.0,3.0,49.1,22,11,12,32
562,2020020538,Away,Win,4,3,6,28,33.3,1.0,3.0,56.1,17,2,5,12,6,34,0.0,0.0,3.0,43.9,16,4,13,20
563,2020020547,Away,Win,4,1,13,23,25.0,1.0,4.0,47.5,17,2,15,23,15,34,33.3,1.0,3.0,52.5,12,4,4,29
564,2020020560,Home,Win,4,1,8,33,0.0,0.0,4.0,49.0,11,17,11,29,8,36,25.0,1.0,4.0,51.0,14,5,10,27
565,2020020575,Home,Win,3,2,16,36,25.0,1.0,4.0,50.0,15,6,12,32,20,27,0.0,0.0,2.0,50.0,9,5,8,21
566,2020020590,Home,Win,5,2,2,39,0.0,0.0,4.0,52.6,14,9,14,19,8,46,0.0,0.0,1.0,47.4,17,15,6,31
567,2020020600,Home,Win,3,0,6,35,0.0,0.0,1.0,62.1,18,11,17,17,2,32,0.0,0.0,3.0,37.9,15,9,9,29
568,2020020615,Away,Loss,2,5,8,36,0.0,0.0,2.0,41.9,12,3,14,41,4,36,50.0,2.0,4.0,58.1,8,5,20,36
569,2020020629,Away,Loss,0,3,12,24,0.0,0.0,4.0,58.3,8,4,8,39,12,22,25.0,1.0,4.0,41.7,9,5,14,24
570,2020020648,Away,Loss,1,4,6,21,25.0,1.0,4.0,45.8,7,3,10,26,8,20,33.3,1.0,3.0,54.2,28,9,6,34
571,2020020670,Away,Win,3,2,8,31,25.0,1.0,4.0,41.2,14,5,8,14,10,26,0.0,0.0,3.0,58.8,15,2,16,18
572,2020020679,Away,OT Loss,2,3,4,38,0.0,0.0,3.0,66.0,11,3,0,26,6,19,50.0,1.0,2.0,34.0,7,7,1,35
573,2020020694,Away,Win,5,3,4,32,33.3,1.0,3.0,42.6,14,4,2,22,6,31,0.0,0.0,2.0,57.4,9,3,4,25
574,2020020707,Home,Win,4,2,31,39,0.0,0.0,2.0,62.7,15,17,20,25,21,36,0.0,0.0,2.0,37.3,8,10,8,24
575,2020020719,Home,Win,5,1,7,33,0.0,0.0,2.0,58.5,7,10,9,27,9,34,100.0,1.0,1.0,41.5,6,7,8,29
576,2020020732,Home,Loss,2,4,15,34,11.1,1.0,9.0,54.7,8,9,20,28,27,29,33.3,1.0,3.0,45.3,24,7,7,18
577,2020020745,Home,Win,4,3,10,36,0.0,0.0,4.0,37.5,13,10,11,27,8,19,20.0,1.0,5.0,62.5,15,3,9,34
578,2020020758,Away,Loss,1,4,6,40,0.0,0.0,2.0,45.3,5,3,7,14,6,27,50.0,1.0,2.0,54.7,13,10,17,18
579,2020020773,Away,Win,7,4,4,55,60.0,3.0,5.0,55.4,4,2,8,13,10,30,0.0,0.0,2.0,44.6,13,1,6,17
580,2020020787,Away,Win,4,3,4,39,25.0,1.0,4.0,50.0,11,10,13,40,8,27,0.0,0.0,2.0,50.0,13,9,13,36
581,2020020802,Away,Win,5,4,8,42,0.0,0.0,1.0,55.4,13,10,11,27,2,35,50.0,2.0,4.0,44.6,18,10,13,31
582,2020020020,Home,Win,5,4,9,43,25.0,1.0,4.0,51.7,17,11,14,23,23,29,50.0,1.0,2.0,48.3,9,10,12,33
583,2020020857,Home,Win,5,1,76,35,16.7,1.0,6.0,47.2,7,7,10,38,78,29,0.0,0.0,5.0,52.8,11,9,18,36
584,2020020841,Home,Win,4,0,19,30,0.0,0.0,5.0,38.6,12,13,23,33,19,30,0.0,0.0,5.0,61.4,11,3,9,39
585,2020030141,Home,Loss,4,5,18,39,33.3,1.0,3.0,49.3,17,9,9,54,16,40,75.0,3.0,4.0,50.7,16,5,12,36
586,2020030142,Home,Loss,1,3,18,33,0.0,0.0,3.0,50.9,13,10,20,37,8,29,0.0,0.0,3.0,49.1,15,9,19,42
587,2020030143,Away,Win,6,5,8,47,100.0,2.0,2.0,47.9,9,5,4,46,6,31,66.7,2.0,3.0,52.1,16,8,5,40
588,2020030144,Away,Loss,2,6,50,41,28.6,2.0,7.0,54.8,6,6,3,37,42,26,40.0,2.0,5.0,45.2,12,6,2,33
589,2020030145,Home,Win,4,1,6,38,20.0,1.0,5.0,51.7,10,12,21,40,22,37,0.0,0.0,2.0,48.3,16,6,13,49
590,2020030146,Away,Loss,0,4,6,29,0.0,0.0,2.0,53.1,12,4,5,27,4,24,33.3,1.0,3.0,46.9,13,8,5,32
591,2021010003,Home,Win,5,4,15,36,16.7,1.0,6.0,53.6,11,5,9,18,29,30,25.0,1.0,4.0,46.4,15,8,19,22
592,2021010005,Home,Win,3,1,8,30,40.0,2.0,5.0,52.9,8,3,8,23,10,30,0.0,0.0,4.0,47.1,18,5,9,36
593,2021010027,Away,Win,4,3,6,28,50.0,1.0,2.0,36.1,10,9,8,9,4,38,33.3,1.0,3.0,63.9,10,3,18,14
594,2021010040,Home,Win,6,3,4,36,0.0,0.0,1.0,50.7,13,8,15,25,2,28,50.0,1.0,2.0,49.3,13,3,12,35
595,2021010071,Away,Win,3,2,49,28,0.0,0.0,4.0,0.0,0,0,0,0,47,30,20.0,1.0,5.0,0.0,0,0,0,0
596,2021010084,Away,Loss,2,6,13,23,0.0,0.0,3.0,47.2,6,4,0,22,11,26,50.0,2.0,4.0,52.8,5,4,1,26
597,2021010095,Home,Loss,2,4,12,47,0.0,0.0,3.0,56.4,14,16,11,20,8,29,40.0,2.0,5.0,43.6,17,4,14,25
598,2021020010,Home,Win,5,4,18,39,0.0,0.0,6.0,54.3,17,11,19,23,12,47,22.2,2.0,9.0,45.7,11,6,12,22
599,2021020025,Home,Win,5,1,12,29,0.0,0.0,1.0,43.3,11,10,15,34,6,30,25.0,1.0,4.0,56.7,23,8,10,28
600,2021020042,Away,Win,4,1,12,32,33.3,1.0,3.0,39.1,10,4,3,25,6,31,0.0,0.0,6.0,60.9,15,7,5,26
601,2021020055,Home,Win,4,1,6,38,20.0,1.0,5.0,59.7,12,9,14,26,10,31,0.0,0.0,3.0,40.3,18,11,9,26
602,2021020070,Away,Win,4,2,8,31,14.3,1.0,7.0,41.3,12,5,9,21,14,29,25.0,1.0,4.0,58.7,12,3,6,23
603,2021020085,Home,Win,5,3,9,41,66.7,2.0,3.0,57.1,9,14,13,23,23,21,0.0,0.0,1.0,42.9,20,14,7,33
604,2021020097,Home,Win,4,1,4,27,0.0,0.0,1.0,33.9,17,17,17,34,2,31,0.0,0.0,2.0,66.1,13,13,10,37
605,2021020111,Away,Win,3,2,8,33,0.0,0.0,3.0,41.4,9,6,5,18,6,30,0.0,0.0,4.0,58.6,23,3,9,23
606,2021020117,Away,OT Loss,2,3,6,35,100.0,1.0,1.0,36.8,14,10,9,25,2,33,33.3,1.0,3.0,63.2,11,10,7,28
607,2021020152,Home,Win,5,4,4,33,33.3,1.0,3.0,48.9,9,16,13,29,6,42,0.0,0.0,2.0,51.1,13,15,13,36
608,2021020166,Home,Win,5,2,21,32,60.0,3.0,5.0,35.6,26,12,6,21,20,32,20.0,1.0,5.0,64.4,11,7,6,35
609,2021020180,Away,Loss,3,4,6,45,0.0,0.0,2.0,47.3,8,4,4,18,6,18,50.0,1.0,2.0,52.7,21,5,8,26
610,2021020186,Away,Loss,3,7,8,38,0.0,0.0,2.0,46.7,10,9,7,28,4,31,50.0,2.0,4.0,53.3,14,5,9,21
611,2021020200,Away,OT Loss,2,3,6,38,0.0,0.0,4.0,42.3,14,10,3,28,8,31,0.0,0.0,3.0,57.7,11,14,10,31
612,2021020214,Away,OT Loss,2,3,11,28,0.0,0.0,1.0,54.4,6,8,0,25,11,24,100.0,1.0,1.0,45.6,16,10,0,30
613,2021020233,Home,Win,6,1,9,36,0.0,0.0,5.0,49.1,14,15,26,26,46,28,0.0,0.0,1.0,50.9,5,12,14,42
614,2021020251,Home,Win,4,1,8,41,0.0,0.0,2.0,42.9,15,12,18,35,6,46,0.0,0.0,3.0,57.1,16,5,12,24
615,2021020265,Home,Win,5,4,4,37,0.0,0.0,1.0,49.1,16,28,18,35,2,39,50.0,1.0,2.0,50.9,17,8,16,32
616,2021020292,Home,Win,2,1,6,45,50.0,1.0,2.0,42.1,7,14,15,15,6,33,0.0,0.0,2.0,57.9,21,10,9,28
617,2021020309,Away,Loss,3,4,6,22,0.0,0.0,3.0,47.6,13,7,5,13,6,29,33.3,1.0,3.0,52.4,12,9,10,21
618,2021020318,Home,Loss,1,4,6,34,0.0,0.0,1.0,28.0,10,19,22,39,4,27,50.0,1.0,2.0,72.0,22,14,14,24
619,2021020338,Home,Win,5,4,8,51,50.0,2.0,4.0,51.5,10,16,15,35,12,27,0.0,0.0,2.0,48.5,7,9,7,35
620,2021020354,Home,Win,7,4,8,45,33.3,1.0,3.0,47.6,15,14,19,16,8,31,0.0,0.0,3.0,52.4,20,2,18,15
621,2021020370,Home,Win,4,3,4,51,0.0,0.0,4.0,47.6,8,10,10,19,10,25,0.0,0.0,1.0,52.4,17,6,9,24
622,2021020394,Away,OT Loss,3,4,12,40,0.0,0.0,5.0,50.0,8,5,3,12,12,30,20.0,1.0,5.0,50.0,16,3,16,23
623,2021020416,Away,Win,3,1,10,23,25.0,1.0,4.0,45.5,12,7,6,17,8,23,20.0,1.0,5.0,54.5,7,6,14,28
624,2021020433,Away,Loss,2,3,19,31,25.0,1.0,4.0,54.4,11,6,3,18,13,26,50.0,1.0,2.0,45.6,17,9,3,22
625,2021020440,Home,Loss,2,8,37,35,0.0,0.0,6.0,43.3,11,9,12,26,21,38,50.0,2.0,4.0,56.7,24,8,15,26
626,2021020456,Home,Loss,1,4,4,42,0.0,0.0,4.0,32.1,10,17,12,30,8,31,0.0,0.0,2.0,67.9,16,5,5,21
627,2021020544,Home,Win,4,3,6,32,0.0,0.0,2.0,55.2,9,11,18,40,6,33,0.0,0.0,2.0,44.8,16,7,6,30
628,2021020552,Home,Win,9,3,24,37,33.3,1.0,3.0,44.1,11,13,10,40,42,42,25.0,1.0,4.0,55.9,13,11,6,29
629,2021020568,Home,Win,5,2,11,48,20.0,1.0,5.0,56.1,15,15,16,29,15,31,0.0,0.0,3.0,43.9,16,10,13,25
630,2021020589,Home,Win,6,2,4,45,66.7,2.0,3.0,54.5,17,20,20,39,6,49,0.0,0.0,2.0,45.5,24,14,9,29
631,2021020605,Away,OT Loss,5,6,6,42,33.3,1.0,3.0,40.3,15,3,14,18,6,36,33.3,1.0,3.0,59.7,15,11,13,23
632,2021020617,Away,Win,4,3,8,36,0.0,0.0,2.0,53.6,13,15,12,27,4,27,25.0,1.0,4.0,46.4,11,5,14,27
633,2021020638,Home,Win,5,2,18,26,33.3,1.0,3.0,41.4,22,11,12,16,18,44,0.0,0.0,3.0,58.6,22,9,5,28
634,2021020661,Home,Win,7,1,4,39,50.0,1.0,2.0,52.8,9,15,25,26,4,30,0.0,0.0,2.0,47.2,23,19,10,30
635,2021020669,Home,Win,9,2,8,51,25.0,1.0,4.0,43.8,11,14,20,19,8,30,25.0,1.0,4.0,56.2,14,8,18,29
636,2021020698,Away,Loss,1,5,12,29,0.0,0.0,3.0,38.5,12,4,12,14,12,31,66.7,2.0,3.0,61.5,11,9,21,15
637,2021020709,Away,Win,6,0,6,28,60.0,3.0,5.0,40.9,26,11,14,27,10,40,0.0,0.0,3.0,59.1,20,13,17,22
638,2021020718,Away,Win,2,1,8,34,50.0,1.0,2.0,50.9,11,3,5,14,4,28,25.0,1.0,4.0,49.1,18,7,7,17
639,2021020736,Away,Loss,3,5,13,31,33.3,1.0,3.0,56.1,13,4,6,18,11,29,0.0,0.0,4.0,43.9,25,11,2,21
640,2021020749,Away,Win,5,3,6,32,0.0,0.0,4.0,42.0,7,9,10,18,8,35,33.3,1.0,3.0,58.0,6,11,9,16
641,2021020760,Home,Win,4,1,6,32,0.0,0.0,1.0,37.0,13,27,22,37,4,25,0.0,0.0,3.0,63.0,14,13,13,31
642,2021020776,Home,Win,5,4,6,50,0.0,0.0,1.0,49.2,4,17,14,30,4,34,100.0,2.0,2.0,50.8,26,14,12,31
643,2021020793,Away,Win,8,4,6,40,33.3,1.0,3.0,53.8,14,9,5,9,8,36,0.0,0.0,2.0,46.2,21,5,12,33
644,2021020800,Away,Loss,2,5,15,36,33.3,1.0,3.0,54.7,16,3,9,25,11,35,60.0,3.0,5.0,45.3,14,16,9,38
645,2021020527,Away,Win,3,2,10,31,0.0,0.0,5.0,57.1,10,5,17,34,12,18,0.0,0.0,4.0,42.9,10,4,14,28
646,2021020476,Away,Win,6,2,10,36,33.3,1.0,3.0,48.2,11,6,3,33,6,26,40.0,2.0,5.0,51.8,15,8,11,34
647,2021020498,Away,Win,5,2,15,25,0.0,0.0,1.0,56.5,13,3,8,30,9,24,0.0,0.0,4.0,43.5,12,3,10,24
648,2021020511,Home,Loss,4,6,6,48,33.3,1.0,3.0,38.7,9,10,12,26,6,33,33.3,1.0,3.0,61.3,18,9,6,34
649,2021020816,Home,Loss,3,6,4,42,0.0,0.0,4.0,55.9,6,13,17,27,8,28,0.0,0.0,2.0,44.1,20,14,16,43
650,2021020831,Home,Loss,3,4,4,47,40.0,2.0,5.0,53.8,11,6,18,31,10,22,50.0,1.0,2.0,46.2,15,7,14,24
651,2021020865,Home,Win,3,0,23,48,22.2,2.0,9.0,52.6,10,8,11,19,55,18,0.0,0.0,3.0,47.4,24,9,5,37
652,2021020881,Home,Win,6,2,4,39,66.7,2.0,3.0,64.3,10,18,14,24,6,25,0.0,0.0,2.0,35.7,15,6,11,17
653,2021020899,Away,Win,6,1,12,31,66.7,2.0,3.0,47.3,12,5,6,6,18,30,0.0,0.0,5.0,52.7,7,3,11,12
654,2021020906,Away,Win,4,3,6,29,50.0,1.0,2.0,42.2,11,8,4,22,4,35,0.0,0.0,3.0,57.8,15,6,9,34
655,2021020920,Home,Win,6,3,18,37,100.0,3.0,3.0,50.7,22,15,12,18,28,37,33.3,1.0,3.0,49.3,22,5,12,33
656,2021020951,Away,OT Loss,2,3,10,32,0.0,0.0,2.0,40.0,20,1,9,31,6,37,25.0,1.0,4.0,60.0,11,3,5,22
657,2021020963,Away,Win,3,2,14,34,0.0,0.0,2.0,45.0,17,8,8,18,8,26,20.0,1.0,5.0,55.0,25,12,15,20
658,2021020975,Away,Loss,3,5,16,36,100.0,1.0,1.0,45.3,15,7,10,50,2,33,33.3,1.0,3.0,54.7,16,12,5,32
659,2021020981,Away,Win,3,0,11,42,20.0,1.0,5.0,54.5,11,4,9,28,29,17,0.0,0.0,1.0,45.5,20,4,12,21
660,2021021020,Away,Win,4,3,10,42,16.7,1.0,6.0,45.9,13,1,18,20,12,31,20.0,1.0,5.0,54.1,24,7,15,26
661,2021021036,Away,Win,4,3,8,49,50.0,1.0,2.0,52.2,13,5,9,33,4,22,0.0,0.0,4.0,47.8,19,5,16,34
662,2021021046,Away,Loss,2,5,6,36,0.0,0.0,3.0,53.0,8,9,8,39,8,25,100.0,2.0,2.0,47.0,16,21,19,32
663,2021021061,Home,Win,7,4,6,46,0.0,0.0,4.0,55.1,7,14,9,21,10,24,0.0,0.0,2.0,44.9,21,7,5,19
664,2021021076,Home,Win,4,0,6,44,33.3,1.0,3.0,46.4,13,8,12,27,6,37,0.0,0.0,3.0,53.6,12,3,7,21
665,2021021092,Away,Win,7,6,4,41,0.0,0.0,3.0,66.1,9,4,11,27,6,31,0.0,0.0,2.0,33.9,19,11,10,23
